NombreArchivo,RutaArchivo,Clase_Alofono,Alofono
s02214_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02214_k.wav,8,k
s02214_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02214_k_n2.wav,8,k
s02214_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02214_k_n3.wav,8,k
s02214_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02214_k_n4.wav,8,k
s02216_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02216_k.wav,8,k
s02216_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02216_k_n2.wav,8,k
s02216_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02216_k_n3.wav,8,k
s02218_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02218_k.wav,8,k
s02219_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02219_k.wav,8,k
s02221_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02221_k.wav,8,k
s02221_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02221_k_n2.wav,8,k
s02222_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02222_k.wav,8,k
s02223_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02223_k.wav,8,k
s02224_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02224_k.wav,8,k
s02224_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02224_k_n2.wav,8,k
s02224_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02224_k_n3.wav,8,k
s02225_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02225_k.wav,8,k
s02225_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02225_k_n2.wav,8,k
s02226_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02226_k.wav,8,k
s02226_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02226_k_n2.wav,8,k
s02227_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02227_k.wav,8,k
s02227_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02227_k_n2.wav,8,k
s02228_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02228_k.wav,8,k
s02228_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02228_k_n2.wav,8,k
s02229_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02229_k.wav,8,k
s02229_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02229_k_n2.wav,8,k
s02229_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02229_k_n3.wav,8,k
s02229_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02229_k_n4.wav,8,k
s02231_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02231_k.wav,8,k
s02231_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02231_k_n2.wav,8,k
s02231_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02231_k_n3.wav,8,k
s02232_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02232_k.wav,8,k
s02233_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02233_k.wav,8,k
s02233_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02233_k_n2.wav,8,k
s02234_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02234_k.wav,8,k
s02234_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02234_k_n2.wav,8,k
s02235_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02235_k.wav,8,k
s02236_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02236_k.wav,8,k
s02236_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02236_k_n2.wav,8,k
s02236_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02236_k_n3.wav,8,k
s02237_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02237_k.wav,8,k
s02238_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02238_k.wav,8,k
s02238_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02238_k_n2.wav,8,k
s02239_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02239_k.wav,8,k
s02240_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02240_k.wav,8,k
s02243_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02243_k.wav,8,k
s02243_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02243_k_n2.wav,8,k
s02243_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02243_k_n3.wav,8,k
s02243_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02243_k_n4.wav,8,k
s02244_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02244_k.wav,8,k
s02244_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02244_k_n2.wav,8,k
s02245_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02245_k.wav,8,k
s02245_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02245_k_n2.wav,8,k
s02245_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02245_k_n3.wav,8,k
s02247_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02247_k.wav,8,k
s02247_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02247_k_n2.wav,8,k
s02248_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02248_k.wav,8,k
s02248_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02248_k_n2.wav,8,k
s02248_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02248_k_n3.wav,8,k
s02249_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02249_k.wav,8,k
s02250_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02250_k.wav,8,k
s02301_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02301_k.wav,8,k
s02302_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02302_k.wav,8,k
s02302_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02302_k_n2.wav,8,k
s02302_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02302_k_n3.wav,8,k
s02303_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02303_k.wav,8,k
s02303_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02303_k_n2.wav,8,k
s02304_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02304_k.wav,8,k
s02305_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02305_k.wav,8,k
s02305_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02305_k_n2.wav,8,k
s02305_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02305_k_n3.wav,8,k
s02305_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02305_k_n4.wav,8,k
s02305_k_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02305_k_n5.wav,8,k
s02306_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02306_k.wav,8,k
s02306_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02306_k_n2.wav,8,k
s02306_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02306_k_n3.wav,8,k
s02307_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02307_k.wav,8,k
s02307_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02307_k_n2.wav,8,k
s02308_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02308_k.wav,8,k
s02308_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02308_k_n2.wav,8,k
s02309_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02309_k.wav,8,k
s02309_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02309_k_n2.wav,8,k
s02310_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02310_k.wav,8,k
s02310_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02310_k_n2.wav,8,k
s02310_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02310_k_n3.wav,8,k
s02313_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02313_k.wav,8,k
s02314_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02314_k.wav,8,k
s02315_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02315_k.wav,8,k
s02316_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02316_k.wav,8,k
s02316_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02316_k_n2.wav,8,k
s02317_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02317_k.wav,8,k
s02317_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02317_k_n2.wav,8,k
s02318_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02318_k.wav,8,k
s02318_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02318_k_n2.wav,8,k
s02319_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02319_k.wav,8,k
s02319_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02319_k_n2.wav,8,k
s02319_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02319_k_n3.wav,8,k
s02320_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02320_k.wav,8,k
s02321_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02321_k.wav,8,k
s02321_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02321_k_n2.wav,8,k
s02322_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02322_k.wav,8,k
s02322_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02322_k_n2.wav,8,k
s02322_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02322_k_n3.wav,8,k
s02323_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02323_k.wav,8,k
s02324_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02324_k.wav,8,k
s02325_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02325_k.wav,8,k
s02325_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02325_k_n2.wav,8,k
s02325_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02325_k_n3.wav,8,k
s02325_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02325_k_n4.wav,8,k
s02326_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02326_k.wav,8,k
s02328_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02328_k.wav,8,k
s02328_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02328_k_n2.wav,8,k
s02328_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02328_k_n3.wav,8,k
s02329_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02329_k.wav,8,k
s02329_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02329_k_n2.wav,8,k
s02329_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02329_k_n3.wav,8,k
s02331_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02331_k.wav,8,k
s02331_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02331_k_n2.wav,8,k
s02331_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02331_k_n3.wav,8,k
s02332_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02332_k.wav,8,k
s02333_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02333_k.wav,8,k
s02333_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02333_k_n2.wav,8,k
s02333_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02333_k_n3.wav,8,k
s02334_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02334_k.wav,8,k
s02334_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02334_k_n2.wav,8,k
s02334_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02334_k_n3.wav,8,k
s02335_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02335_k.wav,8,k
s02335_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02335_k_n2.wav,8,k
s02336_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02336_k.wav,8,k
s02336_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02336_k_n2.wav,8,k
s02336_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02336_k_n3.wav,8,k
s02336_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02336_k_n4.wav,8,k
s02337_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02337_k.wav,8,k
s02337_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02337_k_n2.wav,8,k
s02337_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02337_k_n3.wav,8,k
s02338_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02338_k.wav,8,k
s02339_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02339_k.wav,8,k
s02339_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02339_k_n2.wav,8,k
s02340_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02340_k.wav,8,k
s02340_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02340_k_n2.wav,8,k
s02340_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02340_k_n3.wav,8,k
s02341_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02341_k.wav,8,k
s02342_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02342_k.wav,8,k
s02343_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02343_k.wav,8,k
s02343_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02343_k_n2.wav,8,k
s02344_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02344_k.wav,8,k
s02345_k.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02345_k.wav,8,k
s02345_k_n2.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02345_k_n2.wav,8,k
s02345_k_n3.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02345_k_n3.wav,8,k
s02345_k_n4.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02345_k_n4.wav,8,k
s02345_k_n5.wav,DataSet22/DataSetTrain/DataSetPadre2/DataSetK/k/s02345_k_n5.wav,8,k
